Volatility 3 Framework 2.5.2

Offset	Name	Size
0xad818da33a30	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\Cortana.Internal.Search.winmd	216
0xad818da33d50	\Windows\System32\UIRibbonRes.dll	216
0xad818da34520	\Windows\System32\WebRuntimeManager.dll	216
0xad818da349d0	\Program Files\AccessData\FTK Imager\libeay32.dll	216
0xad818da34b60	\CMApi	216
0xad818da34cf0	\Windows\System32	216
0xad818da34e80	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\Cortana.Search.winmd	216
0xad818da351a0	\$Directory	216
0xad818da35330	\Windows\System32\WinMetadata\Windows.Foundation.winmd	216
0xad818da354c0	\Windows\System32\wbem\wmipcima.dll	216
0xad818da35970	\Windows\System32\Geolocation.dll	216
0xad818da35b00	\Windows\Registration\R000000000006.clb	216
0xad818da35c90	\Windows\System32\WinMetadata\Windows.System.winmd	216
0xad818da365f0	\Windows\System32\en-GB\propsys.dll.mui	216
0xad818da36780	\Windows\System32\WinMetadata\Windows.ApplicationModel.winmd	216
0xad818da36c30	\Users\Tammam\AppData\Local\Temp\c3912af058\oneetx.exe	216
0xad818da370e0	\Program Files\AccessData\FTK Imager\ProfUISad64.dll	216
0xad818da38080		216
0xad818da39980	\Users\Tammam\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}_charmap_exe	216
0xad818da3aab0	\Windows\SysWOW64\ntmarta.dll	216
0xad818da3b0f0	\Windows\servicing\Packages\Microsoft-Windows-Printing-InternetPrinting-Client-Opt-Package~31bf3856ad364e35~amd64~~10.0.19041.1806.mum	216
0xad818da3b280	\Windows\servicing\Packages\Microsoft-Windows-Printing-LPDPrintService-Opt-Package~31bf3856ad364e35~amd64~~10.0.19041.1288.mum	216
0xad818da3b730	\Windows\System32\virtdisk.dll	216
0xad818da3ba50	\Windows\System32\Dism\ImagingProvider.dll	216
0xad818da3bbe0	\Windows\System32\winevt\Logs\Microsoft-Windows-NlaSvc%4Operational.evtx	216
0xad818da3bd70	\$ConvertToNonresident	216
0xad818da3c860	\Windows\System32\en-GB\edgehtml.dll.mui	216
0xad818da3c9f0	\Windows\System32\LocationFrameworkPS.dll	216
0xad818da3cb80	\Windows\System32\winevt\Logs\Microsoft-Windows-NetworkProvisioning%4Operational.evtx	216
0xad818da3cd10	\Windows\System32\en-US\dnsapi.dll.mui	216
0xad818da3d1c0	\Windows\System32\en-GB\AppResolver.dll.mui	216
0xad818da3e480	\Users\Tammam\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}_charmap_exe	216
0xad818da3e930	\$ConvertToNonresident	216
0xad818da3ede0	\Windows\System32\winevt\Logs\Microsoft-Windows-DiskDiagnosticResolver%4Operational.evtx	216
0xad818da3f290	\Windows\System32\LocationWinPalMisc.dll	216
0xad818da3f5b0	\Windows\System32\en-GB\shell32.dll.mui	216
0xad818da3f740	\Windows\System32\en-GB\crypt32.dll.mui	216
0xad818da3f8d0	\$ConvertToNonresident	216
0xad818da3fd80	\ProgramData\Microsoft\Windows\LfSvc\Geofence\GeofenceApplicationID.dat	216
0xad818da403c0	\$ConvertToNonresident	216
0xad818da40870	\Windows\System32\en-GB\StartTileData.dll.mui	216
0xad818da40a00	ṙ	216
0xad818da40eb0	\Endpoint	216
0xad818da41360	\Windows\System32\en-US\dnsapi.dll.mui	216
0xad818da42300	ǝ	216
0xad818da42620	\Users\Tammam\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\Microsoft_AutoGenerated_{BB044BFD-25B7-2FAA-22A8-6371A93E0456}	216
0xad818da43110	\Windows\servicing\Packages\HyperV-Networking-VirtualDevice-Synthetic-merged-Package~31bf3856ad364e35~amd64~~10.0.19041.1741.mum	216
0xad818da432a0	\Windows\servicing\Packages\HyperV-VmBus-Host-Package~31bf3856ad364e35~amd64~~10.0.19041.1889.mum	216
0xad818da43750	\Users\Tammam\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}_notepad_exe	216
0xad818da43a70	\Windows\servicing\Packages\HyperV-VmBus-VirtualDevice-Package~31bf3856ad364e35~amd64~~10.0.19041.1889.mum	216
0xad818da43d90	\Users\Tammam\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{F38BF404-1D43-42F2-9305-67DE0B28FC23}_regedit_exe	216
0xad818da44560	\Users\Tammam\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}_mspaint_exe	216
0xad818da446f0	\CMNotify	216
0xad818da44880	\Users\Tammam\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\MSEdge	216
0xad818da44ec0	\Users\Tammam\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\Microsoft_Windows_Computer	216
0xad818da451e0	\$ConvertToNonresident	216
0xad818da459b0	\Windows\System32\winevt\Logs\Microsoft-Windows-NetworkLocationWizard%4Operational.evtx	216
0xad818da45cd0	\$ConvertToNonresident	216
0xad818da45e60	\Windows\SysWOW64\actxprxy.dll	216
0xad818da464a0	\$ConvertToNonresident	216
0xad818da46950	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e	216
0xad818da472b0	\Windows\System32\appinfo.dll	216
0xad818da47a80	\Windows\System32\en-US\audiodg.exe.mui	216
0xad818da47c10	\Windows\System32\StorageUsage.dll	216
0xad818da47da0	\Windows\Registration\R000000000006.clb	216
0xad818da48570	\Windows\System32\en-GB\windows.storage.dll.mui	216
0xad818da48890	\Windows\System32\InprocLogger.dll	216
0xad818da48bb0	\$Directory	216
0xad818da491f0	\Users\Tammam\AppData\Local\Microsoft\Windows\Explorer\IconCacheToDelet	216
0xad818da49510	\Windows\System32\en-US\Windows.Web.dll.mui	216
0xad818da49b50	\$ConvertToNonresident	216
0xad818da4a320	\Users\Tammam\AppData\Local\Microsoft\Windows\Explorer\IconCacheToDele	216
0xad818da4a4b0	\$ConvertToNonresident	216
0xad818da4a640	\Windows\System32\winevt\Logs\Microsoft-Windows-Deduplication%4Scrubbing.evtx	216
0xad818da4a7d0	\Users\Tammam\AppData\Local\Microsoft\Windows\Explorer\IconCacheToDele	216
0xad818da4a960	\Windows\System32\en-GB\windows.storage.dll.mui	216
0xad818da4b130	\Windows\System32\winevt\Logs\Microsoft-Windows-NcdAutoSetup%4Operational.evtx	216
0xad818da4c0d0	\$Directory	216
0xad818da4c710	\$Directory	216
0xad818da4d200	?Ϲ㽄儁yﱅ䘁¿뱇䠀<㱉䨀<㱋䰀<㱍一ꪪꪪȿ何¼㱐儀ÿ뱒匀<㱔唀Ŀ噕¼뽗堀¼㱙娀<㱛尀<㱝က啕浕㼮倞߹砑㤀ሀ<㰓᐀<㰕ᘀ<㰗᠀<㰙ᨀ<㰛ᰀ<㰝Ḁ<啕啕㰟 <㰡∀<㰣␀<	216
0xad818da4d840	\CMNotify	216
0xad818da4db60	\$ConvertToNonresident	216
0xad818da4de80	\Windows\SysWOW64\msxml6.dll	216
0xad818da4e1a0	\$ConvertToNonresident	216
0xad818da4e4c0	\CMNotify	216
0xad818da4f2d0	\Windows\servicing\Packages\HyperV-Compute-Storage-Package~31bf3856ad364e35~amd64~~10.0.19041.1949.mum	216
0xad818da4f5f0	\Windows\servicing\Packages\HyperV-KernelInt-VSP-merged-Package~31bf3856ad364e35~amd64~~10.0.19041.1.mum	216
0xad818da4f780	\$ConvertToNonresident	216
0xad818da4f910	\Windows\servicing\Packages\HyperV-Guest-KMCL-Package~31bf3856ad364e35~amd64~~10.0.19041.1889.mum	216
0xad818da4faa0	\$ConvertToNonresident	216
0xad818da4fc30	\Windows\servicing\Packages\HyperV-UX-PowerShell-Module-HyperV-merged-Package~31bf3856ad364e35~amd64~~10.0.19041.388.mum	216
0xad818da508b0	\$ConvertToNonresident	216
0xad818da50d60	\Windows\SysWOW64\mswsock.dll	216
0xad818da51080	\Windows\SysWOW64\winnsi.dll	216
0xad818da51210	\Windows\servicing\Packages\Microsoft-Hyper-V-Package-base-Package~31bf3856ad364e35~amd64~~10.0.19041.1682.mum	216
0xad818da513a0	\Windows\servicing\Packages\Microsoft-Hyper-V-Package-base-merged-Package~31bf3856ad364e35~amd64~~10.0.19041.1415.mum	216
0xad818da51530	\Windows\servicing\Packages\HyperV-Guest-KernelInt-Package~31bf3856ad364e35~amd64~~10.0.19041.1889.mum	216
0xad818da516c0	\Windows\servicing\Packages\Microsoft-Client-License-Flexible-Platform-Package~31bf3856ad364e35~amd64~~10.0.19041.2006.mum	216
0xad818da51b70	\Windows\servicing\Packages\Microsoft-Hyper-V-Online-Services-Package~31bf3856ad364e35~amd64~~10.0.19041.1949.mum	216
0xad818dd02370	\Endpoint	216
0xad818dd02500	\CMApi	216
0xad818dd02690	\Windows\System32\msauserext.dll	216
0xad818dd02820	\$Directory	216
0xad818dd029b0	\$Directory	216
0xad818dd02b40	\$Directory	216
0xad818dd034a0	\$Directory	216
0xad818dd03630	\Windows\System32\Windows.Media.dll	216
0xad818dd03c70	\Windows\System32\winevt\Logs\Microsoft-Windows-WindowsBackup%4ActionCenter.evtx	216
0xad818dd03e00	\Windows\System32\SecurityCenterBroker.dll	216
0xad818dd04120	\$Directory	216
0xad818dd042b0	\$Directory	216
0xad818dd04440	\Windows\Fonts\arial.ttf	216
0xad818dd04760	\$Directory	216
0xad818dd048f0	\Windows\System32\en-GB\dui70.dll.mui	216
0xad818dd04c10	\$Directory	216
0xad818dd04da0	\Windows\Fonts\seguisbi.ttf	216
0xad818dd050c0	\$Directory	216
0xad818dd05700	\Windows\System32\WinMetadata\Windows.Web.winmd	216
0xad818dd05a20	\Endpoint	216
0xad818dd05bb0	\Windows\System32\WinMetadata\Windows.UI.winmd	216
0xad818dd05d40	\$Directory	216
0xad818dd061f0	\Windows\SystemResources\Chakra.dll.mun	216
0xad818dd06380	\$Directory	216
0xad818dd06830	\Windows\SysWOW64\gpapi.dll	216
0xad818dd069c0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e	216
0xad818dd06b50	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_5.82.19041.1110_none_792d1c772443f647	216
0xad818dd07190	Ł潮桴幥섄 景琠Қӹ۱牧慥띴豀₁琁慨⁮�〃猀灵হ̘敒쁭䄎慶慴띲爇Ěճ䩡䘁瘆ᄅƄ‡ 楢顴匂杩佮瑵ว餳 畯側礗湉潦Ᏼ祍椠ഀˁ∀䌬慨乴瑯晩捩慡猈Ą映牯耠瘉牥⭳윁ँ猙ဂ槢	216
0xad818dd071c0	爘跐궁￿爘跐궁￿	-29250
0xad818dd07640	\Windows\System32\Sgrm	216
0xad818dd07c80	\Windows\System32\en-US\wevtapi.dll.mui	216
0xad818dd07e10	\Windows\System32\winevt\Logs\Microsoft-Windows-FileHistory-Core%4WHC.evtx	216
0xad818dd08130	\Users\Tammam\AppData\Local\Microsoft\Edge\User Data\Default\heavy_ad_intervention_opt_out.db	216
0xad818dd08450	\Windows\System32\winevt\Logs\OpenSSH%4Operational.evtx	216
0xad818dd085e0	\Windows\System32\elsTrans.dll	216
0xad818dd08770	\Windows\System32\keepaliveprovider.dll	216
0xad818dd08a90	\$Directory	216
0xad818dd08c20	\Windows\Fonts\verdanab.ttf	216
0xad818dd08db0	\Windows\System32\en-GB\hcproviders.dll.mui	216
0xad818dd090d0	\$Directory	216
0xad818dd093f0	\$ConvertToNonresident	216
0xad818dd09580	\$Directory	216
0xad818dd09bc0	\$Directory	216
0xad818dd0a6b0	\Windows\Fonts\webdings.ttf	216
0xad818dd0a840	\Windows\Fonts\verdana.ttf	216
0xad818dd0ab60	\Windows\System32\en-GB\ActionCenter.dll.mui	216
0xad818dd0acf0	\Windows\SysWOW64\tquery.dll	216
0xad818dd0bb00	\Windows\System32\WinBioPlugIns\NUIVoiceWBSAdapters.dll	216
0xad818dd0bc90	\Windows\System32\wscui.cpl	216
0xad818dd0be20	\Windows\Fonts\segoeui.ttf	216
0xad818dd0c2d0	\Windows\System32\en-GB\wscui.cpl.mui	216
0xad818dd0c460	\Windows\System32\wscui.cpl	216
0xad818dd0c5f0	उउउउउउउउउउउЉࠃﾋ쌭溵쏠溵싰溵	216
0xad818dd0c780	\$Directory	216
0xad818dd0d400	\Windows\System32\SyncController.dll	216
0xad818dd0d720	\Users\Tammam\AppData\Local\Microsoft\Edge\User Data\Default\Network Action Predictor	216
0xad818dd0dd60	\Windows\Fonts\msyh.ttc	216
0xad818dd0e080	\Windows\System32\winevt\Logs\Microsoft-Windows-Security-Mitigations%4KernelMode.evtx	216
0xad818dd0e530	\Windows\Fonts\segoeui.ttf	216
0xad818dd0eb70	\$Directory	216
0xad818dd0ee90	\$Directory	216
0xad818dd0f1b0	\Windows\System32\accountaccessor.dll	216
0xad818dd0f340	\Windows\Fonts\segoeuil.ttf	216
0xad818dd0f980	\Windows\Fonts\segoeuib.ttf	216
0xad818dd10180	ǘ跑궁￿ǘ跑궁￿	0
0xad818dd102e0	\Windows\System32\MCCSEngineShared.dll	216
0xad818dd10600	\Windows\System32\APHostClient.dll	216
0xad818dd10790	\Windows\System32\UserDataLanguageUtil.dll	216
0xad818dd10c40	\Windows\System32\UserDataTypeHelperUtil.dll	216
0xad818dd10dd0	\Windows\System32\dsclient.dll	216
0xad818dd11280	\Windows\Fonts\segoeuib.ttf	216
0xad818dd11410	\Windows\System32\en-US\ws2_32.dll.mui	216
0xad818dd115a0	\Windows\Fonts\segoeuii.ttf	216
0xad818dd11730	\Windows\Fonts\segoeuisl.ttf	216
0xad818dd118c0	\Windows\System32\cemapi.dll	216
0xad818dd11a50	\$ConvertToNonresident	216
0xad818dd11d70	\$Directory	216
0xad818dd12b80	\Windows\Fonts\segoeuiz.ttf	216
0xad818dd12d10	\Windows\System32\winevt\Logs\Microsoft-Windows-Winsock-WS2HELP%4Operational.evtx	216
0xad818dd131c0	\Windows\Fonts\seguibl.ttf	216
0xad818dd134e0	\$Directory	216
0xad818dd13670	\$Directory	216
0xad818dd14160	\$ConvertToNonresident	216
0xad818dd14480	\Windows\Fonts\seguibli.ttf	216
0xad818dd147a0	\$Directory	216
0xad818dd14de0	\Windows\System32\en-US\wevtapi.dll.mui	216
0xad818dd15100	\Windows\System32\SgrmBroker.exe	216
0xad818dd15290	\Windows\Fonts\seguisb.ttf	216
0xad818dd15740	\$ConvertToNonresident	216
0xad818dd158d0	\$Directory	216
0xad818dd15a60	\Windows\System32\PhoneutilRes.dll	216
0xad818dd160a0	\Windows	216
0xad818dd16230	\$Directory	216
0xad818dd16b90	\$Directory	216
0xad818dd16d20	\$Directory	216
0xad818dd16eb0	\Windows\Fonts\seguili.ttf	216
0xad818dd171d0	\$Directory	216
0xad818dd17360	\$Directory	216
0xad818dd174f0	\Windows\System32\winevt\Logs\Microsoft-Windows-TerminalServices-ServerUSBDevices%4Admin.evtx	216
0xad818dd17810	\$ConvertToNonresident	216
0xad818dd17e50	\$Directory	216
0xad818dd18620	\Windows\Fonts\seguisbi.ttf	216
0xad818dd18940	\$Directory	216
0xad818dd18c60	\$Directory	216
0xad818dd18df0	ﾐ⦓쭮ꯃ땮㯃땮㊓쭮ຓ쭮ᇄ땮瓃땮蓼땮埄땮駂땮	उउउउउउउउउ	216
0xad818dd19110	\Windows\System32\winevt\Logs\Microsoft-Windows-TerminalServices-RemoteConnectionManager%4Admin.evtx	216
0xad818dd195c0	\$Directory	216
0xad818dd198e0	\Windows\Fonts\seguisli.ttf	216
0xad818dd19c00	\$Directory	216
0xad818dd1a240	\$ConvertToNonresident	216
0xad818dd1a6f0	\$Directory	216
0xad818dd1a880	\$Directory	216
0xad818dd1aba0	\$ConvertToNonresident	216
0xad818dd1ad30	\$ConvertToNonresident	216
0xad818dd1b1e0	\$Directory	216
0xad818dd1b690	\$ConvertToNonresident	216
0xad818dd1b820	\$ConvertToNonresident	216
0xad818dd1bb40	\$Directory	216
0xad818dd1bcd0	\$Directory	216
0xad818dd1c4a0	\$ConvertToNonresident	216
0xad818dd1c7c0	\$Directory	216
0xad818dd1cae0	\$ConvertToNonresident	216
0xad818dd1ce00	\$ConvertToNonresident	216
0xad818dd1d120	\$Directory	216
0xad818dd1d2b0	\$ConvertToNonresident	216
0xad818dd1d440	\Windows\System32\winevt\Logs\Microsoft-Windows-TerminalServices-ClientUSBDevices%4Operational.evtx	216
0xad818dd1d760	䮋謌ᑃ䖉说ၹﾅ萏Ɠ	216
0xad818dd1dda0	\Windows\System32\SgrmEnclave.dll	216
0xad818dd1e0c0	\Windows\System32\cdprt.dll	216
0xad818dd1e250	\Windows\SysWOW64\mfc42u.dll	216
0xad818dd1ebb0	\$ConvertToNonresident	216
0xad818dd1eed0	\$Directory	216
0xad818dd1f1f0	\$Directory	216
0xad818dd1f380	\Windows\System32\winevt\Logs\Microsoft-Windows-StorageManagement%4Operational.evtx	216
0xad818dd1f510	\$ConvertToNonresident	216
0xad818dd1f6a0	\$ConvertToNonresident	216
0xad818dd1f830	\$ConvertToNonresident	216
0xad818dd1fce0	\$Directory	216
0xad818dd20190	\$ConvertToNonresident	216
0xad818dd20320	\$ConvertToNonresident	216
0xad818dd20640	\$ConvertToNonresident	216
0xad818dd207d0	\$Directory	216
0xad818dd20af0	\Windows\SysWOW64\mfcore.dll	216
0xad818dd20e10	\$Directory	216
0xad818dd212c0	\$Directory	216
0xad818dd215e0	\Windows\SysWOW64\MFMediaEngine.dll	216
0xad818dd21770	\$Directory	216
0xad818dd21900	\$ConvertToNonresident	216
0xad818dd21a90	\$ConvertToNonresident	216
0xad818dd21db0	\$ConvertToNonresident	216
0xad818dd220d0	\$ConvertToNonresident	216
0xad818dd22260	\$ConvertToNonresident	216
0xad818dd22710	\$Directory	216
0xad818dd228a0	\$Directory	216
0xad818dd22a30	\$Directory	216
0xad818dd22d50	\$Directory	216
0xad818dd22ee0	\$ConvertToNonresident	216
0xad818dd23200	\$Directory	216
0xad818dd23390	\$ConvertToNonresident	216
0xad818dd23520	\$Directory	216
0xad818dd23840	\$Directory	216
0xad818dd239d0	\$Directory	216
0xad818dd23b60	\Windows\System32\winevt\Logs\Microsoft-Windows-SettingSync-OneDrive%4Debug.evtx	216
0xad818dd23cf0	\Windows\System32\winevt\Logs\Microsoft-Windows-SMBWitnessClient%4Informational.evtx	216
0xad818dd241a0	\$ConvertToNonresident	216
0xad818dd24650	\$Directory	216
0xad818dd24970	\Windows\System32\SecurityCenterBrokerPS.dll	216
0xad818dd24b00	\$Directory	216
0xad818dd24c90	\$Directory	216
0xad818dd24e20	\Windows\System32	216
0xad818dd25780	\Windows\System32\en-GB\wscapi.dll.mui	216
0xad818dd25910	\$Directory	216
0xad818dd25aa0	\$Directory	216
0xad818dd25dc0	\$Directory	216
0xad818dd260e0	\$Directory	216
0xad818dd26400	\Windows\SysWOW64\msfeeds.dll	216
0xad818dd26590	\$Directory	216
0xad818dd26720	\$ConvertToNonresident	216
0xad818dd268b0	\Windows\System32\en-GB\svchost.exe.mui	216
0xad818dd26a40	\$Directory	216
0xad818dd26bd0	\Windows\System32\svchost.exe	216
0xad818dd26d60	\Windows\System32\winevt\Logs\Microsoft-Windows-Security-Mitigations%4UserMode.evtx	216
0xad818dd27080	\$ConvertToNonresident	216
0xad818dd273a0	\$Directory	216
0xad818dd279e0	\Windows\SysWOW64\imgutil.dll	216
0xad818dd281b0	\CMNotify	216
0xad818dd28980	\Windows\System32\wpdbusenum.dll	216
0xad818dd28ca0	\Windows\SysWOW64\winmmbase.dll	216
0xad818dd29470	\$Directory	216
0xad818dd29600	\Windows\SysWOW64\mfmp4srcsnk.dll	216
0xad818dd29790	\$Directory	216
0xad818dd29c40	\Windows\Fonts\verdanai.ttf	216
0xad818dd2a280	\$Directory	216
0xad818dd2a5a0	\$Directory	216
0xad818dd2a730	\Windows\System32\WUDFHost.exe	216
0xad818dd2a8c0	\Windows\Fonts\verdanaz.ttf	216
0xad818dd2b090	\Windows\Fonts\georgia.ttf	216
0xad818dd2b860	\$Directory	216
0xad818dd2b9f0	\Windows\Fonts\cour.ttf	216
0xad818dd2bb80	\Windows\Fonts\georgiab.ttf	216
0xad818dd2c350	\Windows\Fonts\georgiaz.ttf	216
0xad818dd2c4e0	\Windows\Fonts\webdings.ttf	216
0xad818dd2ccb0	\Windows\Fonts\courbi.ttf	216
0xad818dd2ce40	\Windows\Fonts\couri.ttf	216
0xad818dd2d160	\$Directory	216
0xad818dd2d2f0	\Windows\Fonts\georgiai.ttf	216
0xad818dd2d610	\Windows\Fonts\courbd.ttf	216
0xad818dd2dac0	\$Directory	216
0xad818dd2dc50	\Windows\Fonts\cour.ttf	216
0xad818dd2dde0	\Windows\Fonts\malgun.ttf	216
0xad818dd2e100	\$Directory	216
0xad818dd2e5b0	\Windows\Fonts\trebucbd.ttf	216
0xad818dd2e8d0	\Windows\Fonts\trebucit.ttf	216
0xad818dd2ea60	\Windows\Fonts\segoeuii.ttf	216
0xad818dd2ed80	\Windows\Fonts\impact.ttf	216
0xad818dd2f0a0	\Windows\Fonts\comic.ttf	216
0xad818dd2f3c0		216
0xad818dd2f550	\Windows\Fonts\trebuc.ttf	216
0xad818dd2f6e0		216
0xad818dd2f870		216
0xad818dd2fb90		216
0xad818dd2feb0	\Windows\Fonts\trebucbi.ttf	216
0xad818dd301d0	\$Directory	216
0xad818dd30360	\LOCAL\mojo.5328.5452.2672962643295709583	216
0xad818dd304f0	\$Directory	216
0xad818dd30810	\Windows\Fonts\segoesc.ttf	216
0xad818dd309a0	\Windows\Fonts\impact.ttf	216
0xad818dd30b30	\$Directory	216
0xad818dd30e50	\Windows\Fonts\trebuc.ttf	216
0xad818dd31170	\Windows\Fonts\segoepr.ttf	216
0xad818dd31300	\Windows\Fonts\monbaiti.ttf	216
0xad818dd31490	\Windows\Fonts\monbaiti.ttf	216
0xad818dd31620	\Windows\Fonts\msyi.ttf	216
0xad818dd31ad0	ery.dll	216
0xad818dd31c60	\Windows\Fonts\segoeprb.ttf	216
0xad818dd32430	\Windows\Fonts\msyhbd.ttc	216
0xad818dd325c0	\Windows\Fonts\malgunbd.ttf	216
0xad818dd328e0	\Windows\Fonts\malgunsl.ttf	216
0xad818dd32c00	\Windows\Fonts\msyhl.ttc	216
0xad818dd330b0	\Windows\Fonts\msgothic.ttc	216
0xad818dd333d0	\Windows\Fonts\cambria.ttc	216
0xad818dd33560	\$Directory	216
0xad818dd336f0	\Windows\Fonts\segoescb.ttf	216
0xad818dd33880	\Windows\Fonts\segoepr.ttf	216
0xad818dd33d30	\Windows\Fonts\malgun.ttf	216
0xad818dd365d0	\LOCAL\mojo.5328.5452.2672962643295709583	216
0xad818dd370c0	\$Directory	216
0xad818dd38ce0	\$Directory	216
0xad818dd397d0	\$Directory	216
0xad818dd3d7e0	\$Directory	216
0xad818dd43500	\$Directory	216
0xad818dd43b40	\$Directory	216
0xad818dd43e60	\$Directory	216
0xad818dd44310	\$Directory	216
0xad818dd44630	\$Directory	216
0xad818dd447c0	\wkssvc	216
0xad818dd44950	\srvsvc	216
0xad818dd44c70	\$Directory	216
0xad818dd44e00	\srvsvc	216
0xad818dd45440	\$Directory	216
0xad818dd45760	\$Directory	216
0xad818dd458f0	\$Directory	216
0xad818dd45c10	\CMApi	216
0xad818dd460c0	\Windows\System32\en-US\dnsapi.dll.mui	216
0xad818dd46700	\Windows\System32\wshext.dll	216
0xad818dd46890	\Windows\System32\ieproxy.dll	216
0xad818dd46d40	\Windows\System32\en-US\twinapi.appcore.dll.mui	216
0xad818dd47830	\Windows\Fonts\segoeui.ttf	216
0xad818dd47b50	\Windows\System32\winevt\Logs\Microsoft-Windows-StorageSpaces-ManagementAgent%4WHC.evtx	216
0xad818dd48190	\$Directory	216
0xad818dd48320	\$Directory	216
0xad818dd495e0	\$Directory	216
0xad818dd49770	\$Directory	216
0xad818dd49900	\$Directory	216
0xad818dd49c20	\$Directory	216
0xad818dd4a260	\$Directory	216
0xad818dd4a580	\Windows\System32\Pimstore.dll	216
0xad818dd4abc0	\$Directory	216
0xad818dd4ad50	\$Directory	216
0xad818dd4b840	\$Directory	216
0xad818dd4be80	\Windows\System32\Phoneutil.dll	216
0xad818dd4c1a0	\$ConvertToNonresident	216
0xad818dd4c330	\$ConvertToNonresident	216
0xad818dd4d460	\$Directory	216
0xad818dd4f850	\$Directory	216
0xad818dd501e0	ȸ跕궁￿ȸ跕궁￿	0
0xad818dd512e0	\$Directory	216
